referral_id,referrer_id,referee_id,referral_code,timestamp,referrer_device_id,referee_device_id,referrer_ip,referee_ip,ip_account_count,email_domain,referrer_account_age_days,referee_account_age_days,referrals_in_7d,referrals_in_1hr,min_gap_sec,referral_code_usage_7d,referrer_city,referee_city,geo_velocity_kmph,location_mismatch_flag,same_address_count,pan_hash,identity_risk_score,credit_age_months,device_similarity_score,card_activated,cash_advance_ratio,promo_active,promo_start_gap_min,referrer_dormancy_days,referral_cluster_id,referral_cluster_size,fraud_type,is_fraud
REF_009164,CUST_59846,CUST_89431,CODE_9846_645,2026-03-16 23:26:04,DEV_0DA775C8,DEV_9BC92CE8,10.51.48.190,172.29.181.88,2,maildrop.cc,1485,4,1,1,12873,2,Bengaluru,Delhi,24.55,False,2,c8c00766b7db15e5,0.313,77,0.378,True,0.083,False,-1,16,CLUSTER_0000,1,DISPOSABLE_EMAIL,1
REF_004496,CUST_40847,CUST_68257,CODE_0847_327,2025-05-14 08:50:18,DEV_B9FC6BD2,DEV_962EFCA9,10.207.13.170,10.76.135.246,2,icloud.com,980,144,2,0,68306,1,Chennai,Delhi,46.95,False,1,0ffc6840e0902796,0.177,91,0.15,True,0.087,False,-1,13,CLUSTER_0000,1,LEGITIMATE,0
REF_008174,CUST_32541,CUST_97610,CODE_2541_718,2025-06-07 17:37:02,DEV_4216EF2F,DEV_B3677E94,192.168.87.159,192.168.46.143,2,protonmail.com,633,311,3,0,33419,1,Hyderabad,Bengaluru,0.06,False,2,9294ec0e642a40c4,0.237,42,0.245,True,0.041,False,-1,5,CLUSTER_0000,1,LEGITIMATE,0
REF_006656,CUST_40276,CUST_99610,CODE_0276_523,2026-01-09 09:34:12,DEV_25434A03,DEV_7973E290,172.29.70.213,192.168.234.206,2,gmail.com,1342,285,0,0,43108,4,Mumbai,Pune,47.6,False,2,d43202c5ae16e6d8,0.071,59,0.148,True,0.048,False,-1,29,CLUSTER_0000,1,LEGITIMATE,0
REF_002369,CUST_40834,CUST_92190,CODE_0834_631,2025-08-02 15:02:23,DEV_FE6D2A7E,DEV_421C9321,192.168.19.83,172.31.199.106,1,outlook.com,957,192,2,0,20344,2,Ahmedabad,Ahmedabad,44.6,False,1,a025cfbe0632be00,0.251,16,0.366,True,0.025,False,-1,3,CLUSTER_0000,1,LEGITIMATE,0
REF_004781,CUST_58823,CUST_70757,CODE_8823_674,2026-01-28 11:00:45,DEV_766E9369,DEV_7432F0F9,172.27.243.15,172.31.51.142,1,protonmail.com,1904,345,2,0,45440,1,Jaipur,Surat,58.68,False,2,1a854ee9c60135db,0.174,12,0.304,True,0.002,False,-1,3,CLUSTER_0000,1,LEGITIMATE,0
REF_007993,CUST_10075,CUST_60911,CODE_0075_773,2026-04-01 06:41:57,DEV_27D02513,DEV_4B8A295A,10.113.174.247,192.168.51.228,1,protonmail.com,1973,354,1,0,47955,1,Jaipur,Mumbai,15.06,False,2,08c496d56757f627,0.159,12,0.491,True,0.071,False,-1,26,CLUSTER_0000,1,LEGITIMATE,0
REF_002951,CUST_14209,CUST_94692,CODE_4209_524,2025-06-02 09:16:19,DEV_6F7CD9BF,DEV_B976EB3C,192.168.249.212,10.60.95.206,1,protonmail.com,532,346,1,0,31613,1,Kolkata,Chennai,10.65,False,1,9cefc248e4323371,0.176,75,0.39,True,0.007,False,-1,30,CLUSTER_0000,1,LEGITIMATE,0
REF_005626,CUST_23576,CUST_67805,CODE_3576_700,2026-02-06 10:14:07,DEV_EE3CAF5E,DEV_4F7189D0,172.17.228.168,10.164.174.163,1,protonmail.com,1124,200,3,0,47137,4,Chennai,Bengaluru,55.15,False,2,6812aadbe7efc6c3,0.12,30,0.158,True,0.014,False,-1,3,CLUSTER_0000,1,LEGITIMATE,0
REF_006972,CUST_48477,CUST_65745,CODE_8477_121,2026-02-15 01:05:17,DEV_A0DE7372,DEV_0FEEB259,172.20.102.239,172.28.177.68,1,gmail.com,911,79,1,0,66635,2,Hyderabad,Bengaluru,22.38,False,2,7ff561371c97b60f,0.05,47,0.158,True,0.004,False,-1,17,CLUSTER_0000,1,LEGITIMATE,0
REF_008717,CUST_51874,CUST_61224,CODE_1874_619,2026-04-22 12:48:29,DEV_59250B82,DEV_042FFBC0,172.17.223.24,10.113.183.116,3,rediffmail.com,28,29,3,1,83364,4,Surat,Ahmedabad,29.81,False,2,027eca6f480df4cb,0.188,115,0.139,True,0.148,False,-1,23,CLUSTER_0023,6,REFERRAL_RING,1
REF_001842,CUST_25216,CUST_67896,CODE_5216_572,2026-01-29 00:09:17,DEV_3169C81E,DEV_B3058A61,192.168.84.77,172.23.170.102,2,icloud.com,245,296,2,0,82825,1,Hyderabad,Surat,55.36,False,2,3148d6439e7eaea9,0.014,15,0.434,True,0.147,False,-1,1,CLUSTER_0000,1,LEGITIMATE,0
REF_005987,CUST_36772,CUST_67369,CODE_6772_561,2026-01-30 02:39:56,DEV_614A2437,DEV_198584DD,172.25.238.220,10.67.28.250,2,rediffmail.com,795,347,3,0,24222,2,Surat,Bengaluru,5.88,False,1,27782abc4ce0a335,0.146,57,0.233,True,0.016,False,-1,9,CLUSTER_0000,1,LEGITIMATE,0
REF_000538,CUST_51198,CUST_93236,CODE_1198_733,2025-08-04 18:32:02,DEV_D25B1D7C,DEV_5ABF9515,172.22.192.95,192.168.157.191,1,outlook.com,953,318,0,0,38107,3,Pune,Kolkata,24.78,False,2,64b08b5a456255be,0.154,53,0.185,True,0.047,False,-1,12,CLUSTER_0000,1,LEGITIMATE,0
REF_002807,CUST_48555,CUST_84161,CODE_8555_667,2025-05-26 17:57:41,DEV_BD771913,DEV_BAE85CF7,172.30.35.132,192.168.180.10,1,rediffmail.com,182,117,1,0,11570,2,Chennai,Pune,4.41,False,1,43cd22d223d170db,0.021,15,0.316,True,0.138,False,-1,3,CLUSTER_0000,1,LEGITIMATE,0
REF_005802,CUST_50993,CUST_82211,CODE_0993_316,2025-06-29 02:04:43,DEV_0F94178B,DEV_A64A85C8,192.168.229.214,172.31.133.36,2,icloud.com,1772,255,1,0,45072,4,Hyderabad,Hyderabad,54.95,False,2,9bd07c7c42a5da7a,0.184,81,0.248,True,0.025,False,-1,24,CLUSTER_0000,1,LEGITIMATE,0
REF_005597,CUST_22742,CUST_78553,CODE_2742_835,2025-08-08 21:55:10,DEV_C9E6222E,DEV_0FDC8EAB,172.31.243.167,192.168.179.218,1,hotmail.com,879,57,2,0,26308,2,Kolkata,Delhi,57.4,False,2,6a63e0ad9596c30c,0.296,60,0.027,True,0.022,False,-1,16,CLUSTER_0000,1,LEGITIMATE,0
REF_007207,CUST_44073,CUST_73696,CODE_4073_925,2025-12-20 04:35:39,DEV_24FABA83,DEV_F2ED28B1,172.23.56.212,10.84.89.91,2,yahoo.com,374,278,1,0,60648,1,Jaipur,Bengaluru,10.35,False,2,94c2fc8d0314469e,0.05,87,0.01,True,0.125,False,-1,18,CLUSTER_0000,1,LEGITIMATE,0
REF_007344,CUST_51641,CUST_74410,CODE_1641_943,2025-05-01 17:04:41,DEV_5E09762E,DEV_143DABC7,192.168.56.68,192.168.244.87,2,icloud.com,1874,322,1,0,63704,2,Ahmedabad,Mumbai,57.95,False,1,fc16571908622f06,0.159,31,0.127,True,0.033,False,-1,6,CLUSTER_0000,1,LEGITIMATE,0
REF_007561,CUST_53331,CUST_87309,CODE_3331_923,2025-06-06 05:16:54,DEV_3F5A99A2,DEV_D76D9837,172.18.178.211,10.164.94.147,1,icloud.com,1344,181,3,0,39922,4,Chennai,Hyderabad,11.56,False,1,ea0288168203f73f,0.115,18,0.224,True,0.024,False,-1,22,CLUSTER_0000,1,LEGITIMATE,0
REF_008097,CUST_27118,CUST_98378,CODE_7118_282,2025-11-12 19:28:58,DEV_96F2A612,DEV_DDA8CD45,10.64.207.123,192.168.20.34,2,icloud.com,1579,308,3,0,19095,4,Surat,Delhi,6.87,False,2,e3908ba29218b76c,0.115,65,0.153,True,0.047,False,-1,14,CLUSTER_0000,1,LEGITIMATE,0
REF_000785,CUST_36260,CUST_95623,CODE_6260_603,2026-03-19 09:39:23,DEV_89C07A2B,DEV_FBAFAE6D,192.168.9.152,192.168.170.83,2,yahoo.com,489,58,1,0,37809,5,Delhi,Bengaluru,20.21,False,1,503a87309e0743da,0.009,74,0.497,True,0.141,False,-1,20,CLUSTER_0000,1,LEGITIMATE,0
REF_001410,CUST_33449,CUST_72117,CODE_3449_315,2026-03-15 02:09:52,DEV_54D01CCB,DEV_0ECABDCE,192.168.238.3,10.187.180.168,1,outlook.com,1976,129,2,0,69105,5,Chennai,Chennai,18.83,False,1,974ebd1e53f26bb8,0.171,32,0.252,True,0.061,False,-1,11,CLUSTER_0000,1,LEGITIMATE,0
REF_000155,CUST_39714,CUST_67136,CODE_9714_750,2026-01-23 04:26:53,DEV_0C7F82E1,DEV_36968541,10.46.139.173,10.165.15.44,1,yahoo.com,1307,63,2,0,68910,5,Pune,Mumbai,8.07,False,2,51f95fafa434fda3,0.099,64,0.262,True,0.009,False,-1,26,CLUSTER_0000,1,LEGITIMATE,0
REF_007807,CUST_54348,CUST_99620,CODE_4348_858,2025-11-15 04:16:12,DEV_EC705CF9,DEV_9278903A,192.168.101.206,192.168.181.224,1,gmail.com,494,214,2,0,75953,1,Jaipur,Kolkata,49.52,False,1,36079e589a206b6c,0.219,92,0.239,True,0.056,False,-1,29,CLUSTER_0000,1,LEGITIMATE,0
REF_003010,CUST_42125,CUST_90117,CODE_2125_208,2026-03-01 09:24:23,DEV_74F6E67E,DEV_EDC95DE1,10.106.16.135,172.24.35.93,1,hotmail.com,470,147,3,0,79762,1,Kolkata,Bengaluru,57.07,False,2,ae635a041da7c438,0.002,36,0.339,True,0.013,False,-1,6,CLUSTER_0000,1,LEGITIMATE,0
REF_001687,CUST_10633,CUST_94528,CODE_0633_214,2026-01-31 08:04:30,DEV_F636E38E,DEV_98D48229,172.19.223.174,192.168.204.118,1,rediffmail.com,1260,106,2,0,52690,3,Delhi,Chennai,16.4,False,1,6fc8426cede7c27c,0.152,37,0.389,True,0.098,False,-1,19,CLUSTER_0000,1,LEGITIMATE,0
REF_004015,CUST_56762,CUST_99800,CODE_6762_392,2025-05-29 19:49:29,DEV_2EF350CF,DEV_1E168B7D,10.169.251.53,10.226.206.79,1,protonmail.com,537,261,0,0,26989,5,Chennai,Hyderabad,4.3,False,2,935dfdf00448038d,0.031,59,0.3,True,0.03,False,-1,21,CLUSTER_0000,1,LEGITIMATE,0
REF_007456,CUST_12186,CUST_61849,CODE_2186_693,2025-04-30 00:09:22,DEV_A824FEE1,DEV_C5A88251,192.168.123.64,10.124.48.250,2,hotmail.com,400,59,3,0,26619,3,Pune,Delhi,57.55,False,2,5524c786ffd5d42d,0.007,31,0.067,True,0.004,False,-1,4,CLUSTER_0000,1,LEGITIMATE,0
REF_003864,CUST_44789,CUST_87258,CODE_4789_613,2025-06-03 23:27:11,DEV_A4F2A14D,DEV_1218C73B,192.168.147.195,10.89.95.177,1,gmail.com,734,72,3,0,81406,5,Hyderabad,Jaipur,11.21,False,1,6f2aeea94a79d34f,0.197,20,0.433,True,0.15,False,-1,9,CLUSTER_0000,1,LEGITIMATE,0
REF_002734,CUST_25003,CUST_72904,CODE_5003_169,2025-10-01 12:13:26,DEV_A68437C5,DEV_80562F20,192.168.220.13,10.50.140.208,2,yahoo.com,385,62,2,0,32367,5,Mumbai,Jaipur,24.64,False,2,f8593886fe69f1ac,0.147,53,0.194,True,0.081,False,-1,13,CLUSTER_0000,1,LEGITIMATE,0
REF_001896,CUST_26476,CUST_80850,CODE_6476_666,2026-02-28 10:57:21,DEV_964F85E2,DEV_69AB5086,192.168.55.242,10.3.235.59,2,gmail.com,977,56,2,0,38089,2,Mumbai,Mumbai,28.06,False,2,68011208fae11bea,0.276,82,0.23,True,0.07,False,-1,17,CLUSTER_0000,1,LEGITIMATE,0
REF_005443,CUST_23031,CUST_71442,CODE_3031_833,2025-06-19 15:43:59,DEV_B3F97EA5,DEV_AA6E43A6,172.27.1.175,192.168.94.148,2,icloud.com,714,87,0,0,62897,5,Jaipur,Ahmedabad,49.48,False,2,cbd4857f9309dc4a,0.079,96,0.259,True,0.089,False,-1,23,CLUSTER_0000,1,LEGITIMATE,0
REF_000570,CUST_10075,CUST_68626,CODE_0075_773,2025-09-16 11:04:04,DEV_27D02513,DEV_83DB43AD,10.113.174.247,192.168.138.77,2,gmail.com,1837,249,3,0,14850,3,Jaipur,Jaipur,57.33,False,2,49e0a6cf4efef847,0.238,69,0.269,True,0.129,False,-1,29,CLUSTER_0000,1,LEGITIMATE,0
REF_006710,CUST_28888,CUST_85214,CODE_8888_778,2025-11-04 17:37:05,DEV_4F164979,DEV_4E3CF3C1,172.29.101.171,10.119.222.129,1,icloud.com,917,219,0,0,16344,3,Kolkata,Delhi,47.26,False,1,e072635cb867e6d8,0.253,14,0.03,True,0.119,False,-1,23,CLUSTER_0000,1,LEGITIMATE,0
REF_005855,CUST_58736,CUST_62819,CODE_8736_982,2025-12-30 05:00:06,DEV_4FF9C9F8,DEV_F4738A3D,172.27.11.65,10.25.204.197,2,icloud.com,1062,301,0,0,61272,4,Ahmedabad,Mumbai,33.5,False,1,fbf0008e7a54bb91,0.068,41,0.064,True,0.132,False,-1,2,CLUSTER_0000,1,LEGITIMATE,0
REF_001817,CUST_41308,CUST_94481,CODE_1308_216,2026-01-15 18:58:19,DEV_5EB036DF,DEV_5C01D0BB,192.168.36.231,192.168.36.110,2,outlook.com,648,335,3,0,17475,2,Delhi,Chennai,16.58,False,2,83c555b43799d6bb,0.255,35,0.216,True,0.089,False,-1,10,CLUSTER_0000,1,LEGITIMATE,0
REF_008320,CUST_20353,CUST_93447,CODE_0353_175,2026-01-06 05:48:44,DEV_FCA9D7D7,DEV_FCA9D7D7,172.18.253.93,192.168.67.254,2,outlook.com,1161,82,1,0,50984,1,Ahmedabad,Jaipur,47.01,False,1,40a8c693f82dba77,0.217,30,0.291,True,0.051,False,-1,9,CLUSTER_0000,1,SELF_REFERRAL,1
REF_003395,CUST_24790,CUST_65249,CODE_4790_894,2025-10-24 20:06:30,DEV_4BA4FDF4,DEV_AC667DB1,172.26.221.74,192.168.173.10,1,rediffmail.com,1288,320,2,0,45707,3,Jaipur,Kolkata,54.81,False,2,89437788d8ad1f68,0.18,13,0.289,True,0.078,False,-1,19,CLUSTER_0000,1,LEGITIMATE,0
REF_003328,CUST_34155,CUST_82385,CODE_4155_788,2025-11-07 10:07:05,DEV_983A2AFF,DEV_A0D44294,192.168.172.57,10.215.246.116,1,icloud.com,728,294,1,0,29346,1,Hyderabad,Mumbai,13.37,False,2,ac0ddb22c32623b7,0.059,23,0.183,True,0.031,False,-1,28,CLUSTER_0000,1,LEGITIMATE,0
REF_010009,CUST_39729,CUST_99895,CODE_9729_479,2025-10-08 17:18:34,DEV_EAC4BB06,DEV_6E62F41B,172.24.117.167,10.123.143.254,1,gmail.com,476,85,2,0,10803,3,Jaipur,Kolkata,6.61,False,2,3908da0b7b4ba36b,0.221,108,0.224,True,0.895,False,-1,1,CLUSTER_0000,1,NO_USAGE_INTENT,1
REF_006103,CUST_25597,CUST_60210,CODE_5597_385,2025-10-08 06:53:14,DEV_57B73A4A,DEV_02B15EF0,10.52.161.93,172.19.218.239,2,outlook.com,468,196,3,0,51582,1,Ahmedabad,Chennai,22.54,False,1,3bd38019fe98644d,0.159,95,0.496,True,0.031,False,-1,4,CLUSTER_0000,1,LEGITIMATE,0
REF_002976,CUST_13972,CUST_74145,CODE_3972_512,2025-05-13 17:02:49,DEV_0D36AED5,DEV_29369B27,172.24.238.151,192.168.235.79,2,yahoo.com,1247,255,1,0,18803,1,Pune,Bengaluru,56.84,False,1,6da37b7abcef823c,0.197,82,0.485,True,0.046,False,-1,14,CLUSTER_0000,1,LEGITIMATE,0
REF_000981,CUST_45600,CUST_85034,CODE_5600_820,2025-10-25 18:38:02,DEV_BE174065,DEV_F9493A85,192.168.207.2,172.23.243.220,1,yahoo.com,977,35,1,0,7412,5,Hyderabad,Pune,30.49,False,2,d5a09704c8058242,0.276,71,0.454,True,0.002,False,-1,6,CLUSTER_0000,1,LEGITIMATE,0
REF_000191,CUST_24507,CUST_80985,CODE_4507_763,2026-01-01 11:53:07,DEV_4F9AD6D5,DEV_9AC654DA,192.168.194.168,172.19.105.33,1,gmail.com,1568,312,0,0,47580,5,Delhi,Surat,1.49,False,1,6b87e6c9a380ae7b,0.134,23,0.163,True,0.079,False,-1,4,CLUSTER_0000,1,LEGITIMATE,0
REF_009332,CUST_40606,CUST_62754,CODE_0606_984,2025-05-12 00:01:17,DEV_120A67EC,DEV_6CFEFF41,192.168.245.136,192.168.245.136,7,outlook.com,488,2,0,1,46560,1,Mumbai,Mumbai,15.26,False,2,e60ef05ba98e5caf,0.035,47,0.475,True,0.082,False,-1,4,CLUSTER_0000,1,IP_REUSE,1
REF_005089,CUST_55840,CUST_76788,CODE_5840_362,2025-05-24 17:21:49,DEV_F699C0DD,DEV_41F4EEF1,172.23.123.120,10.105.147.84,1,icloud.com,381,176,0,0,53766,5,Pune,Kolkata,34.6,False,1,e34520ed4c8d1207,0.019,38,0.478,True,0.078,False,-1,23,CLUSTER_0000,1,LEGITIMATE,0
REF_000700,CUST_45905,CUST_77169,CODE_5905_556,2025-10-01 04:49:48,DEV_43E9878D,DEV_1FF9C3DA,172.31.171.34,10.234.6.176,1,gmail.com,1580,204,1,0,19678,3,Bengaluru,Jaipur,42.26,False,2,9524d06d51dfd083,0.199,49,0.452,True,0.058,False,-1,26,CLUSTER_0000,1,LEGITIMATE,0
REF_009786,CUST_11399,CUST_74929,CODE_1399_151,2025-07-17 10:59:45,DEV_4BDE85DC,DEV_E3365BBC,137.92.73.212,132.99.196.176,1,outlook.com,1791,219,0,0,13036,3,Mumbai,Delhi,2423.4,True,2,85171b9aef159fdb,0.169,16,0.147,True,0.03,False,-1,17,CLUSTER_0000,1,GEO_VELOCITY,1
REF_000607,CUST_21510,CUST_60892,CODE_1510_305,2025-07-25 23:32:11,DEV_B840D0E5,DEV_3451A46B,10.135.104.253,192.168.63.3,2,outlook.com,1160,205,1,0,63571,2,Bengaluru,Bengaluru,20.74,False,2,78ebdec14eeaec75,0.26,80,0.024,True,0.055,False,-1,28,CLUSTER_0000,1,LEGITIMATE,0
REF_000302,CUST_16723,CUST_60682,CODE_6723_993,2026-04-18 14:12:01,DEV_1EAD6D0D,DEV_7B5D3AB6,10.154.83.163,10.217.38.222,2,yahoo.com,602,256,1,0,49701,3,Mumbai,Surat,16.13,False,2,a0206b43c3971c9b,0.047,41,0.365,True,0.022,False,-1,17,CLUSTER_0000,1,LEGITIMATE,0
REF_003421,CUST_47764,CUST_73398,CODE_7764_141,2025-10-22 03:28:27,DEV_82D2E0E6,DEV_95B75B44,172.19.60.139,192.168.59.158,2,rediffmail.com,1760,108,3,0,73947,4,Bengaluru,Delhi,57.05,False,1,68a92ca5bfe45c6a,0.126,50,0.178,True,0.065,False,-1,8,CLUSTER_0000,1,LEGITIMATE,0
REF_009831,CUST_34928,CUST_73061,CODE_4928_561,2026-04-18 13:43:37,DEV_66060E77,DEV_07D709DE,10.58.97.179,192.168.75.229,2,rediffmail.com,1543,19,2,1,38870,3,Ahmedabad,Surat,13.23,False,6,52050d75f0a08703,0.411,62,0.285,True,0.124,False,-1,6,CLUSTER_0000,1,ADDRESS_COLLISION,1
REF_001061,CUST_57405,CUST_69792,CODE_7405_684,2025-12-03 06:15:50,DEV_9483D418,DEV_A3E555E3,192.168.121.53,172.19.236.125,2,icloud.com,1841,204,2,0,13891,4,Surat,Hyderabad,7.56,False,2,ef3242fa42166cae,0.064,54,0.214,True,0.073,False,-1,10,CLUSTER_0000,1,LEGITIMATE,0
REF_003445,CUST_39819,CUST_91400,CODE_9819_392,2025-05-06 17:19:15,DEV_DEFEB060,DEV_59E7446C,172.16.3.83,10.65.158.61,1,icloud.com,827,338,1,0,63978,5,Kolkata,Mumbai,30.22,False,2,69796e5bae9eb820,0.252,41,0.021,True,0.094,False,-1,8,CLUSTER_0000,1,LEGITIMATE,0
REF_001070,CUST_54583,CUST_84052,CODE_4583_838,2025-11-01 04:03:09,DEV_332FE6E2,DEV_3A1DB9A6,10.71.197.249,10.147.58.176,1,gmail.com,956,261,1,0,45692,1,Delhi,Mumbai,24.74,False,1,09f49b2c2371ed2a,0.098,20,0.046,True,0.101,False,-1,19,CLUSTER_0000,1,LEGITIMATE,0
REF_002206,CUST_58823,CUST_81486,CODE_8823_674,2026-01-17 09:08:17,DEV_766E9369,DEV_7C7D570B,172.27.243.15,192.168.62.90,1,yahoo.com,482,85,3,0,25117,1,Jaipur,Pune,46.62,False,1,f18a8b32b72b90df,0.178,40,0.128,True,0.078,False,-1,3,CLUSTER_0000,1,LEGITIMATE,0
REF_009436,CUST_57995,CUST_92461,CODE_7995_234,2026-02-21 15:55:54,DEV_2B121850,DEV_1821A872,172.25.0.223,192.168.30.13,1,rediffmail.com,1438,20,3,1,57952,5,Delhi,Ahmedabad,17.32,False,2,101975529b778617,0.738,106,0.357,True,0.037,False,-1,28,CLUSTER_0000,1,SYNTHETIC_IDENTITY,1
REF_007340,CUST_38166,CUST_70430,CODE_8166_230,2026-01-28 17:15:25,DEV_8B43F8C6,DEV_70A27F29,172.30.182.47,172.29.22.156,2,yahoo.com,1111,358,1,0,9425,1,Mumbai,Mumbai,53.22,False,2,f82d04a49ae24d10,0.232,40,0.061,True,0.12,False,-1,10,CLUSTER_0000,1,LEGITIMATE,0
REF_008209,CUST_13329,CUST_96520,CODE_3329_194,2025-06-03 02:52:27,DEV_39A26D47,DEV_610E3875,10.58.145.64,172.27.245.17,2,icloud.com,1678,42,3,0,84580,5,Kolkata,Chennai,55.96,False,1,26a74778f80d86bb,0.071,48,0.098,True,0.134,False,-1,1,CLUSTER_0000,1,LEGITIMATE,0
REF_007680,CUST_37554,CUST_93555,CODE_7554_780,2026-03-09 19:04:21,DEV_54F363C2,DEV_485F62EA,192.168.101.72,192.168.96.87,2,hotmail.com,1275,333,2,0,60740,5,Kolkata,Jaipur,51.45,False,1,ae66e9fe764194ac,0.007,64,0.309,True,0.057,False,-1,11,CLUSTER_0000,1,LEGITIMATE,0
REF_004643,CUST_34720,CUST_74118,CODE_4720_566,2026-04-07 08:27:54,DEV_9F30BD79,DEV_A49CF045,10.254.187.98,192.168.232.168,1,protonmail.com,672,231,1,0,42310,3,Pune,Chennai,18.91,False,1,519995f6230a273e,0.192,14,0.069,True,0.101,False,-1,18,CLUSTER_0000,1,LEGITIMATE,0
REF_007684,CUST_28104,CUST_88645,CODE_8104_891,2025-05-26 11:36:40,DEV_4AC80F0A,DEV_5CC2AFCD,192.168.245.2,10.82.206.4,1,outlook.com,1896,346,1,0,28991,5,Kolkata,Pune,51.06,False,2,90ee4f1b3e6cf111,0.017,45,0.065,True,0.022,False,-1,30,CLUSTER_0000,1,LEGITIMATE,0
REF_009008,CUST_50675,CUST_93572,CODE_0675_867,2025-12-12 07:41:16,DEV_5F3675E4,DEV_8D1AB79A,172.28.32.174,172.28.24.159,1,gmail.com,101,166,19,1,1481,1,Bengaluru,Hyderabad,24.42,False,1,804b51d422e7130e,0.462,16,0.188,True,0.005,False,-1,27,CLUSTER_0000,1,HIGH_VELOCITY,1
REF_007997,CUST_13972,CUST_63990,CODE_3972_512,2025-10-21 21:09:03,DEV_0D36AED5,DEV_2051524F,172.24.238.151,192.168.19.49,2,yahoo.com,1585,358,0,0,80106,1,Pune,Jaipur,44.07,False,1,bb4bf62dd6a1e8da,0.08,32,0.081,True,0.022,False,-1,17,CLUSTER_0000,1,LEGITIMATE,0
REF_005601,CUST_15164,CUST_88730,CODE_5164_665,2025-12-31 13:21:01,DEV_8C637673,DEV_81F4DFDA,10.16.111.113,192.168.198.101,1,outlook.com,896,353,3,0,70678,4,Hyderabad,Ahmedabad,25.08,False,1,0f2b0c68d80397c0,0.115,31,0.46,True,0.139,False,-1,29,CLUSTER_0000,1,LEGITIMATE,0
REF_009152,CUST_13291,CUST_81658,CODE_3291_670,2026-01-14 17:28:37,DEV_3CEB6561,DEV_31A554FE,10.149.110.224,10.189.222.232,2,mailinator.com,1290,9,1,1,23743,2,Chennai,Kolkata,27.71,False,2,6819f99e189f013f,0.345,86,0.008,True,0.192,False,-1,9,CLUSTER_0000,1,DISPOSABLE_EMAIL,1
REF_007023,CUST_25473,CUST_81964,CODE_5473_975,2025-09-20 23:31:22,DEV_F84058B4,DEV_AAE01915,172.20.175.238,192.168.143.55,2,rediffmail.com,948,63,0,0,62974,5,Pune,Ahmedabad,33.68,False,2,dec8c810895f29fc,0.131,69,0.358,True,0.138,False,-1,18,CLUSTER_0000,1,LEGITIMATE,0
REF_004894,CUST_37248,CUST_66714,CODE_7248_163,2025-10-07 10:33:52,DEV_C8E04D8D,DEV_D4BA55F0,172.18.228.99,10.138.125.20,1,rediffmail.com,695,36,3,0,8298,1,Chennai,Jaipur,3.23,False,2,95c3c37f290cbbd0,0.164,16,0.036,True,0.115,False,-1,29,CLUSTER_0000,1,LEGITIMATE,0
REF_000226,CUST_27807,CUST_91788,CODE_7807_443,2026-03-09 22:56:31,DEV_3D39AA1A,DEV_CB2F9779,172.30.159.39,192.168.226.203,2,gmail.com,1195,326,2,0,12051,2,Pune,Kolkata,29.25,False,2,7ffdb3c95e5f0d57,0.154,90,0.468,True,0.107,False,-1,27,CLUSTER_0000,1,LEGITIMATE,0
REF_003355,CUST_57169,CUST_69307,CODE_7169_407,2026-01-13 06:12:27,DEV_2C569A0A,DEV_F928AD0F,10.38.110.231,192.168.1.0,2,outlook.com,236,55,2,0,69015,5,Jaipur,Ahmedabad,21.33,False,2,a18d9be00a9d5de6,0.149,77,0.096,True,0.102,False,-1,7,CLUSTER_0000,1,LEGITIMATE,0
REF_005896,CUST_52054,CUST_92164,CODE_2054_754,2025-07-10 04:48:26,DEV_7BFFA227,DEV_4EACF263,10.169.28.62,172.29.238.220,1,icloud.com,1490,226,3,0,69547,5,Surat,Chennai,16.36,False,2,112630bff2596703,0.276,44,0.183,True,0.055,False,-1,22,CLUSTER_0000,1,LEGITIMATE,0
REF_008755,CUST_46896,CUST_73114,CODE_6896_202,2026-04-22 12:44:02,DEV_C2DC3F57,DEV_563328F5,192.168.10.0,192.168.27.38,2,gmail.com,32,19,4,0,43238,1,Delhi,Bengaluru,2.29,False,1,cc6fc6e1ed438206,0.17,15,0.171,True,0.071,False,-1,12,CLUSTER_0030,7,REFERRAL_RING,1
REF_003437,CUST_38077,CUST_68531,CODE_8077_697,2025-06-01 09:34:25,DEV_102A8FB2,DEV_2BF1D1B0,172.23.93.25,172.22.164.48,2,hotmail.com,1011,344,1,0,47031,2,Kolkata,Ahmedabad,42.84,False,2,080607555dc3ad56,0.179,57,0.344,True,0.0,False,-1,30,CLUSTER_0000,1,LEGITIMATE,0
REF_001694,CUST_29342,CUST_69617,CODE_9342_864,2025-08-15 08:28:17,DEV_058C7E76,DEV_91708E7E,192.168.60.212,192.168.29.8,2,gmail.com,1915,120,2,0,15154,4,Pune,Mumbai,9.35,False,2,95ad0b87365d82c9,0.246,80,0.382,True,0.077,False,-1,27,CLUSTER_0000,1,LEGITIMATE,0
REF_006894,CUST_55478,CUST_90281,CODE_5478_256,2025-12-11 02:38:38,DEV_F081F52D,DEV_F40A7261,172.28.41.9,10.115.219.38,2,protonmail.com,1028,257,3,0,35152,1,Chennai,Chennai,53.35,False,2,c7898b76096433b6,0.129,57,0.153,True,0.02,False,-1,25,CLUSTER_0000,1,LEGITIMATE,0
